college_code,college_name,course_code,course_name,course_status,course_university,regional_reservation,last_cap_round,cap_category,last_rank,cutoff_percentile
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515119110,Civil Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOPENO,115423,53.7694785
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515119110,Civil Engineering,Un-Aided,Savitribai Phule Pune University,State Level,1,TFWS,85993,68.2901694
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515119110,Civil Engineering,Un-Aided,Savitribai Phule Pune University,State Level,1,EWS,168302,13.9490359
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENH,31813,89.2671256
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSCH,65086,76.8897938
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSTH,105660,59.0509185
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GVJH,73511,73.7743452
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT1H,54115,81.2928705
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT2H,48835,83.1469549
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOBCH,35789,87.920678
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSEBCH,72400,74.1162962
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOPENH,28068,90.52636
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSCH,74926,73.1237323
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSTH,77393,72.1239122
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LVJH,66159,76.5963466
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOBCH,30802,89.591785
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSEBCH,63303,77.8250739
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENO,29655,90.0182846
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSCO,46218,84.1907754
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSTO,41023,86.0755637
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT2O,43683,85.0743746
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT3O,44034,84.8482325
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOBCO,32323,89.1051648
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSEBCO,41914,85.5352459
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOPENO,31227,89.4519884
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSCO,70201,75.0114283
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LNT1O,85202,68.7156482
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOBCO,32252,89.1051648
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSEBCO,54978,80.9741447
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,State Level,1,DEFOPENS,56486,80.4298831
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,State Level,1,DEFOBCS,48908,83.1469549
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,State Level,1,TFWS,22388,92.5598125
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,Un-Aided,Savitribai Phule Pune University,State Level,1,EWS,73611,73.7743452
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENH,40486,86.1433391
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSCH,83130,69.7604398
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSTH,100024,61.8908693
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT3H,42046,85.5052176
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOBCH,41361,85.8772819
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSEBCH,77080,72.2338818
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOPENH,37395,87.295318
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSCH,66868,76.3630319
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LNT1H,68942,75.3591206
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LNT2H,48949,83.032746
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOBCH,39096,86.7139959
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSEBCH,81234,70.5008347
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENO,37485,87.2784734
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSCO,60289,78.9969285
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOBCO,37811,87.1012785
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSEBCO,56197,80.5358903
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOPENO,32863,88.890236
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSCO,81872,70.2544031
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSTO,137598,39.7481853
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LVJO,71053,74.6830629
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,State Level,1,DEFOPENS,89085,67.0458361
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,State Level,1,TFWS,28899,90.3308397
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,State Level,1,DEFROBCS,90019,66.4751458
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,Un-Aided,Savitribai Phule Pune University,State Level,1,EWS,93798,65.0377535
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENH,83196,69.7604398
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSCH,129607,45.3423263
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSTH,130926,44.3676458
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GVJH,141890,36.6611018
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT1H,84585,69.0659616
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT2H,89416,66.8404462
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOBCH,85357,68.4785771
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSEBCH,139751,38.5392182
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOPENH,84272,69.2652564
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSCH,120687,50.6340761
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LNT3H,85573,68.4737144
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOBCH,85648,68.4737144
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSEBCH,143739,35.3791065
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENO,83370,69.627936
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSCO,98894,62.7875345
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSTO,151352,29.3071786
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOBCO,88662,67.294477
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOPENO,78678,71.5965758
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOBCO,93701,65.0377535
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LNT2O,157015,24.5948927
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,State Level,1,TFWS,70494,74.9709109
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,Un-Aided,Savitribai Phule Pune University,State Level,1,EWS,166363,16.1364215
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENH,50840,82.4751693
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSCH,86716,68.0717863
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GVJH,104512,60.0743746
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT2H,59305,79.3458895
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOBCH,52192,81.934184
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSEBCH,87865,67.6158803
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOPENH,50680,82.5540242
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSCH,75047,73.112247
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOBCH,51248,82.2448555
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENO,51609,82.1766955
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSCO,85174,68.7156482
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSTO,174216,7.496642
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT1O,91035,65.8812284
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT3O,74547,73.3652047
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOBCO,54355,81.2084441
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSEBCO,66609,76.4789025
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOPENO,60145,79.0646435
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOBCO,60553,78.9173428
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSEBCO,64977,76.933232
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,State Level,1,DEFOPENS,94273,64.6500162
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,State Level,1,TFWS,41971,85.5052176
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,Un-Aided,Savitribai Phule Pune University,State Level,1,EWS,112063,55.2318816
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENH,94504,64.4664266
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSCH,129848,44.8929536
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSTH,179078,0.8324448
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GVJH,155088,26.1271353
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT1H,113508,54.3920183
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT2H,121102,50.6004122
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT3H,97586,62.902955
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOBCH,97855,62.8733646
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSEBCH,150677,30.3265615
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOPENH,89048,67.0458361
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSCH,177910,2.4419751
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LNT2H,127797,46.3188381
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOBCH,99536,62.2534756
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSEBCH,119361,51.2170385
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENO,98516,62.795808
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSCO,106534,58.1588042
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSTO,156106,25.5936912
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GVJO,148598,31.6234334
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GNT2O,124992,47.9842799
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOBCO,107881,57.3310702
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GSEBCO,114822,54.0550229
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOPENO,119581,51.1396363
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LOBCO,133998,42.2207447
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,LSCO,157643,24.3027383
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,State Level,1,DEFOPENS,171087,11.387767
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,State Level,1,TFWS,69491,75.3410409
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,Un-Aided,Savitribai Phule Pune University,State Level,1,EWS,177091,3.8658496
05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515199510,Artificial Intelligence and Data Science,Un-Aided,Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,1,GOPENH,41667,85.7455441
