,college_code,college_name,course_code,course_name,course_status,course_university,regional_reservation,last_cap_round,category_reservation,last_rank,cutoff_percentile
5041,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303319110,Civil Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GNT3S,133707,(42.2216419)
5042,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303319110,Civil Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOBCS,135956,(40.9947600)
5043,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303319110,Civil Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GSEBCS,167762,(14.7377685)
5044,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303319110,Civil Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LOPENS,107528,(57.4142590)
5045,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303319110,Civil Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LSCS,149944,(30.8566205)
5046,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303319110,Civil Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LOBCS,169364,(13.0626183)
5047,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303319110,Civil Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LSEBCS,114419,(54.0859766)
5048,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303319110,Civil Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,EWS,139136,(38.8659877)
5049,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303319110,Civil Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOPENS,126743,(47.0113809)
5050,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324510,Computer Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOPENS,32401,(89.0644285)
5051,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324510,Computer Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GSCS,56123,(80.5896708)
5052,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324510,Computer Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GSTS,132651,(43.1231034)
5053,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324510,Computer Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GVJS,66544,(76.4789025)
5054,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324510,Computer Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GNT1S,46460,(84.0259309)
5055,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324510,Computer Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOBCS,41144,(85.9711131)
5056,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324510,Computer Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GSEBCS,42481,(85.4082122)
5057,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324510,Computer Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LOPENS,40079,(86.2190813)
5058,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324510,Computer Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LSCS,63224,(77.8250739)
5059,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324510,Computer Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LNT2S,64175,(77.5959933)
5060,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324510,Computer Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LNT3S,58846,(79.5235744)
5061,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324510,Computer Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LOBCS,40562,(86.1433391)
5062,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324510,Computer Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LSEBCS,41836,(85.5759641)
5063,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324510,Computer Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,PWDOPENS,117355,(52.5184688)
5064,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324510,Computer Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,DEFOPENS,114107,(54.1800379)
5065,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324510,Computer Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,TFWS,20728,(93.0756257)
5066,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324510,Computer Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,EWS,61012,(78.8104900)
5067,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324510,Computer Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOPENS,41800,(85.5759641)
5068,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324610,Information Technology,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOPENS,45570,(84.3938885)
5069,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324610,Information Technology,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GSCS,72321,(74.1162962)
5070,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324610,Information Technology,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GSTS,111748,(55.3559436)
5071,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324610,Information Technology,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GVJS,76874,(72.3242844)
5072,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324610,Information Technology,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GNT1S,46059,(84.2430574)
5073,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324610,Information Technology,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GNT2S,48372,(83.4700421)
5074,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324610,Information Technology,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GNT3S,60824,(78.9120215)
5075,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324610,Information Technology,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOBCS,52081,(81.9801476)
5076,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324610,Information Technology,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GSEBCS,50516,(82.6959019)
5077,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324610,Information Technology,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LOPENS,43049,(85.2662319)
5078,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324610,Information Technology,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LSCS,71022,(74.6830629)
5079,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324610,Information Technology,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LSTS,98534,(62.7958080)
5080,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324610,Information Technology,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LNT1S,69348,(75.3516004)
5081,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324610,Information Technology,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LOBCS,49138,(82.9978985)
5082,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324610,Information Technology,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LSEBCS,55715,(80.6344635)
5083,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324610,Information Technology,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,DEFOPENS,65324,(76.7997668)
5084,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324610,Information Technology,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,TFWS,33425,(88.6997043)
5085,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324610,Information Technology,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,DEFRSEBC,105501,(59.3445914)
5086,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324610,Information Technology,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,EWS,91636,(65.7227350)
5087,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303324610,Information Technology,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOPENS,52940,(81.7658119)
5088,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303329310,Electrical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOPENS,94522,(64.4664266)
5089,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303329310,Electrical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GSCS,120009,(50.9307179)
5090,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303329310,Electrical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GVJS,142748,(36.0381755)
5091,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303329310,Electrical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GNT1S,165108,(17.3380806)
5092,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303329310,Electrical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GNT2S,122529,(49.6193645)
5093,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303329310,Electrical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GNT3S,116431,(53.5178490)
5094,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303329310,Electrical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOBCS,112528,(55.1151268)
5095,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303329310,Electrical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GSEBCS,115892,(53.7424491)
5096,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303329310,Electrical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LOPENS,113597,(54.3568289)
5097,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303329310,Electrical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LSCS,139778,(38.5392182)
5098,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303329310,Electrical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LNT2S,133927,(42.2207447)
5099,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303329310,Electrical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LOBCS,124119,(48.6637821)
5100,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303329310,Electrical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LSEBCS,121508,(50.0957604)
5101,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303329310,Electrical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,TFWS,75754,(72.8176141)
5102,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303329310,Electrical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,EWS,173999,(7.7921536)
5103,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303329310,Electrical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOPENS,102121,(60.5030966)
5104,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOPENS,67901,(76.0337773)
5105,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GSCS,80547,(70.6178643)
5106,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GVJS,119407,(51.2170385)
5107,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GNT1S,87685,(67.6158803)
5108,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GNT2S,76117,(72.6095528)
5109,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOBCS,74865,(73.1237323)
5110,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GSEBCS,82042,(70.2544031)
5111,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LOPENS,64958,(76.9332320)
5112,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LSCS,66442,(76.5404634)
5113,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LSTS,102068,(60.5467050)
5114,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LNT2S,176468,(4.5424794)
5115,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LNT3S,82159,(70.2544031)
5116,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LOBCS,70036,(75.1972801)
5117,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LSEBCS,70550,(74.9709109)
5118,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,DEFOPENS,157071,(24.5948927)
5119,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,TFWS,57928,(79.8240416)
5120,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,EWS,133856,(42.2216419)
5121,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOPENS,82383,(69.8140377)
5122,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOPENS,85015,(68.7156482)
5123,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GSCS,95507,(63.5370419)
5124,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GNT1S,104131,(60.1291862)
5125,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GNT2S,147472,(32.2475132)
5126,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOBCS,100216,(61.6354671)
5127,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GSEBCS,91851,(65.5509182)
5128,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LOPENS,88341,(67.5033807)
5129,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LSCS,130760,(44.4778985)
5130,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LVJS,156270,(25.5139718)
5131,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LOBCS,88803,(67.2944770)
5132,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,EWS,164614,(18.1287777)
5133,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337210,Electronics and Telecommunication Engg,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOPENS,91542,(65.7227350)
5134,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337810,Electronics Engineering ( VLSI Design and Technology),University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOPENS,116672,(52.9935209)
5135,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337810,Electronics Engineering ( VLSI Design and Technology),University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GSCS,145232,(34.5790896)
5136,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337810,Electronics Engineering ( VLSI Design and Technology),University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GVJS,123000,(49.5130960)
5137,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337810,Electronics Engineering ( VLSI Design and Technology),University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOBCS,135320,(41.3261276)
5138,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337810,Electronics Engineering ( VLSI Design and Technology),University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GSEBCS,157157,(24.5948927)
5139,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337810,Electronics Engineering ( VLSI Design and Technology),University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LOPENS,103309,(60.2294112)
5140,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337810,Electronics Engineering ( VLSI Design and Technology),University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LSCS,145864,(34.1954023)
5141,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337810,Electronics Engineering ( VLSI Design and Technology),University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LOBCS,130190,(44.5064233)
5142,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337810,Electronics Engineering ( VLSI Design and Technology),University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LSEBCS,126219,(47.4207012)
5143,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337810,Electronics Engineering ( VLSI Design and Technology),University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,DEFOPENS,168457,(13.7020033)
5144,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337810,Electronics Engineering ( VLSI Design and Technology),University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,TFWS,101751,(60.5467050)
5145,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337810,Electronics Engineering ( VLSI Design and Technology),University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,EWS,157780,(24.3027383)
5146,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303337810,Electronics Engineering ( VLSI Design and Technology),University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOPENS,135565,(41.0394031)
5147,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303350710,Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOPENS,82369,(69.8140377)
5148,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303350710,Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GSCS,113790,(54.3568289)
5149,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303350710,Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GVJS,124789,(47.9842799)
5150,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303350710,Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GNT1S,110636,(56.8466110)
5151,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303350710,Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GNT2S,88933,(67.0458361)
5152,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303350710,Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GNT3S,85139,(68.7156482)
5153,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303350710,Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOBCS,108624,(57.2163252)
5154,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303350710,Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GSEBCS,124157,(48.6138054)
5155,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303350710,Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LOPENS,63835,(77.7152332)
5156,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303350710,Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LSCS,110889,(56.5649954)
5157,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303350710,Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LOBCS,104860,(59.9791975)
5158,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303350710,Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,TFWS,65567,(76.7776254)
5159,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303350710,Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,EWS,108787,(57.2163252)
5160,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303350710,Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOPENS,94650,(64.4664266)
5161,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303352710,Petro Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOPENS,147197,(32.8344132)
5162,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303352710,Petro Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GSCS,164399,(18.1477824)
5163,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303352710,Petro Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GNT1S,161216,(21.3531102)
5164,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303352710,Petro Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GNT2S,171253,(11.0205778)
5165,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303352710,Petro Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOBCS,179519,(0.1747468)
5166,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303352710,Petro Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LOPENS,149133,(31.3198919)
5167,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303352710,Petro Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LSCS,166537,(15.9803473)
5168,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303352710,Petro Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LOBCS,161214,(21.3531102)
5169,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303352710,Petro Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,EWS,161460,(21.0368242)
5170,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303352710,Petro Chemical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOPENS,160044,(22.0578726)
5171,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303361210,Mechanical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOPENS,105070,(59.8892661)
5172,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303361210,Mechanical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GSCS,130976,(44.3676458)
5173,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303361210,Mechanical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GVJS,143711,(35.3791065)
5174,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303361210,Mechanical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GNT2S,159908,(22.1725851)
5175,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303361210,Mechanical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GOBCS,120334,(50.8618056)
5176,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303361210,Mechanical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,GSEBCS,134809,(42.1597155)
5177,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303361210,Mechanical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LOPENS,168201,(14.0490445)
5178,03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303361210,Mechanical Engineering,University,"Dr. Babasaheb Ambedkar Technological University,Lonere",State Level,1,LSCS,168386,(13.7020033)
